index,user_name,date,text
184,13542,2020-07-25,"Dying WITH #COVID19 is not the same as

Dying from #COVID19- huge difference.

The #FakeNews and #Democrats are usi… https://t.co/6JY9Z05zEf"
185,20424,2020-07-25,If you thought that you would have a shorter line by arrive 45 min early at the brewer testing center.... you would… https://t.co/DQxat0X8xO
186,14968,2020-07-25,#Airlines that design #COVID19 recovery plans with human-centered mindset will likely be in the best position to th… https://t.co/aAfvuqvW0v
187,19635,2020-07-25,Deeply saddened by the untimely demise of Constable Krishna Kanta Burman due to #COVID19. He was posted in Hastings… https://t.co/uo48jr8l10
188,11751,2020-07-25,"#Maharashtra Government Cuts Syllabus by 25% For Students in Class 1-12 in View of #COVID19 Pandemic, Says School E… https://t.co/H58P59UuMV"
189,7295,2020-07-25,#Jaipur | Rajasthan Government today started a #PlasmaBank at Sawai Man Singh Hospital in Jaipur for treatment of… https://t.co/J1geY43a16
190,19398,2020-07-25,"@USCIS unlike most of the federal government, largely depends on funding from fees it collects on citizenship, gree… https://t.co/7TCmWf6PU5"
191,11437,2020-07-25,"Big Q: Parents: if you have flexibility to work from home or send your child to school, what would data/information… https://t.co/tw7Dz1V0OG"
192,8909,2020-07-25,How is the US such a colossal #COVID19 failure? https://t.co/jKcTgTF67V
193,19285,2020-07-25,#Win a copy of the @positiv_planner with @motherhoodreal to support your #mentalhealth after #Covid19:… https://t.co/6pYVeIIBJm
194,17653,2020-07-25,"Rutland's own, supporting #COVID19 testing https://t.co/sVtRf11T3s"
195,14677,2020-07-25,@urstrulyMahesh @SCSC_Cyberabad @cyberabadpolice It's time all our beloved survivors of #COVID19 should now be a… https://t.co/QFrBbHlsd7
196,12093,2020-07-25,100% feeling good and 0% some symptoms🙃 Long May it last 🤞🏻 #COVID19 🦠🤛🏻 https://t.co/37Dc8BweJO
197,17834,2020-07-25,You want to understand Improving Quality? It represents the soap and water to wash your hands with during #COVID19.… https://t.co/EnzxPEExIJ
198,16995,2020-07-25,"@TheDailyEdge @seanhannity @FoxNews So he can spread lies, hate, sexual violence, and murder. #COVID19 #FoxNews"
199,12220,2020-07-25,Just home from town &amp; there were so many people wearing masks incorrectly. I feel a bit frustrated by it but I’m ch… https://t.co/wTwZ1seQhV
200,3163,2020-07-25,##COVID19 and New York retail https://t.co/aUv60GNyfE
201,18706,2020-07-25,"#COVID19: Delhi reported 1,142 new cases and 29 deaths today, taking the total number of cases to 1,29,531 and death tally to 3,806."
202,14968,2020-07-25,How can tech leaders help position their organization’s #techstrategy in a way that aligns with shifting investment… https://t.co/AIDJS3QvvA
203,21694,2020-07-25,"#Danang #COVID19 patient's health gets worse quickly, prompting doctors to use #ECMO &amp; filter blood… https://t.co/0c09GtUX61"
204,7211,2020-07-25,@UrsulaIreneRay1 @VijayShadean #SouthAfrica #tourism @GoToSouthAfrica #CarteBlanche #COVID19 #Cricket #Rugby not sure of the breed
205,14968,2020-07-25,How has having #ColleaguesForLife helped #DeloitteAlumni Karen Seminara-Patton co-found an organization to help med… https://t.co/xcbg2VesYY
206,22104,2020-07-25,"Successful #openingday with a #grandslam #walkoff by matt_olson21 !Was anyone else thinking: SIX FEET, with this ce… https://t.co/x8WJ0FnIFq"
207,7678,2020-07-25,#Brazil’s #Bilsonaro who tested positive for #COVID19 says his latest test result was negative.
208,3347,2020-07-25,"From more than 1,000 deaths in the US, fourth day in a row to questions about the global supply chain's ability to… https://t.co/wP58MfbT8E"
209,8978,2020-07-25,"If you have been affected by the brief #COVID19 lock down, take some time to think of the animals we have permanent… https://t.co/6mEum6Ruau"
210,20467,2020-07-25,"#COVID19: 1,142 positive cases, 2,137 patients recovered/discharged/migrated and 29 deaths in #Delhi today. There a… https://t.co/i8m34hJodD"
211,3173,2020-07-25,Check out my latest article: Three Supply Chain Risks That Could Thwart A Successful COVID-19 Vaccine… https://t.co/3Tdkknwns7
212,22928,2020-07-25,STOP FOGGY GLASSES WITH THIS HACK!!!!!! #COVID19 #facecoverings #maskproblems #facemask #hack #maskhack #MaskMoaners https://t.co/IjuRQVuBHL
213,7987,2020-07-25,Symptom Duration and Risk Factors for Delayed Return to Usual Health Among Outpatients with #COVID19 in a Multistat… https://t.co/wNUL5Bd5Ok
214,18975,2020-07-25,#COVID19 is the religion of 21st Century Jews fighting 21st Century Christian Evangelicals
215,19324,2020-07-25,"@kenolin1 That's an admission from @realDonaldTrump, probably the only truth we'll ever hear from him, that he regr… https://t.co/QgrbHcUvy8"
216,5935,2020-07-25,"There must be bad #times in order to appreciate the #good ones. ~Jeffrey Duarte https://t.co/rRoQRhtM5Z
#depression… https://t.co/AetE9xyDbc"
217,16774,2020-07-25,"PR :  @VishalKOfficial and his father Mr.G.K.Reddy tested positive for #Covid19 15/20 days back..

While #Vishal 's… https://t.co/wV5foDZswX"
218,13585,2020-07-25,@BenJamesPhotos Pink #BENPC #LOCKDOWNPHOTOCHALLENGE #COVID19 #SaturdayMorning #flowers https://t.co/DLGgosBPjQ
219,15386,2020-07-25,"National and state impact of #COVID19 on our elder population. This is a societal loss of wisdom, history, and of s… https://t.co/4gaIfWiDcB"
220,19811,2020-07-25,"#COVID19 in #AndhraPradesh:

-7,813 new cases
-52 more deaths
-53,681 more samples tested
-3,208 more discharged
-E… https://t.co/lKlZORk7r7"
221,8007,2020-07-25,ALERT: Eye Opener: Rep. John Lewis remembered - Global Pandemic News | #Coronavirus #COVID19 #Protests -… https://t.co/D8C1Ps4ebx
222,1985,2020-07-25,"My uncle just tested positive for #COVID19 , we already lost 3 family members. 

PLEASE wear a mask,social distance. https://t.co/YoXI0LbeLI"
223,17718,2020-07-25,Venrap Radio Now Playing Venrap Radio by Stay safe during this #COVID19 we love you Download our app or listen on… https://t.co/eQQGBJ8M5E
224,9421,2020-07-25,"“The anxiety surrounding COVID-19 has caused Bipolar and Chron’s Disease to flare up quite badly”

Read more of you… https://t.co/oMFMm4ALPR"
225,8702,2020-07-25,"We Shall Over Come! With victory in our minds in our #FightAgainstCorona, our retail outlets across India are adher… https://t.co/qwNPUCXbxj"
226,6217,2020-07-25,"Absolutely NO... If they had, we wouldn't be standing at 3rd position worldwide with more than 12 lakh #COVID19 cas… https://t.co/qxWoJLGCaZ"
227,10256,2020-07-25,"#CORONAVIRUS update 7/25/2020:
*Nearly 40 countries report record single-day increases in infections.
*US records o… https://t.co/PbHPWgfd6U"
228,10525,2020-07-25,"In the US, even those with insurance face possible economic burdens from the pandemic.

Tens of millions of America… https://t.co/Wje81ryIkV"
229,21215,2020-07-25,Undercover inspectors are deployed by the @AbuDhabiDED to make sure that all anti- #Covid19 measures are being foll… https://t.co/LNdyGBFXIt
230,13565,2020-07-25,"Hospital cleaners, porters &amp; catering staff are unsung #COVID19 heroes. Tell @issworld to pay them a fair wage… https://t.co/tSrg8MgqLx"
231,16164,2020-07-25,"#Manufacturing production activity begins to echo 2019 trends, indicating further industry normalization. But will… https://t.co/ZrjOg5KZqN"
232,4046,2020-07-25,"#COVIDUpdates: AP records as many as 7,813 new cases in the last 24 hours taking the tally to 88,671. 52 deaths wer… https://t.co/WRxXzhOFVA"
233,3452,2020-07-25,Economies participating in the Asia-Pacific Economic Cooperation (#APEC) reaffirmed the prioritization of economic… https://t.co/fXIWpmUDNl
234,2579,2020-07-25,"WORLD #NEWS #TODAY SHORTENED FOR BUSY PEOPLE
https://t.co/lcRKTCWIdy

#politics #trump #money #wisdom #leadership… https://t.co/pPWyxba1SF"
235,3450,2020-07-25,"#APEC reaffirms #COVID19 economic recovery priorities, movement of essential goods https://t.co/sWRE9l9Fss"
236,12939,2020-07-25,"July 25 #covid19 trend report for Dallas TX. DFW covid cases, hospitalizations, deaths, 7-day average.… https://t.co/RztOCAn19h"
237,12312,2020-07-25,Cautious optimism? Arizona May be plateauing with #COVID19   Potential good news.  https://t.co/j20GOpHK04
238,6309,2020-07-25,"Want A #COVID19 Test? It’s Much Easier To Get In Wealthier, Whiter Neighborhoods #TestingWhileBlack https://t.co/vCdDRLHFEs"
239,5479,2020-07-25,@jkenney @AdrianaLaGrange @RachelNotley @shoffmanAB sit in a room together &amp; find a solution please. Parents need y… https://t.co/xqaO5tG5UH
240,15492,2020-07-25,"@WalshFreedom @freddyatton I just realized, if trump &amp; @GOP were to win (God Forbid) and they finally stripped ACA-… https://t.co/gk8AS397q3"
241,4063,2020-07-25,Pleased to share our interesting results from worldwide survey of impact of #covid19 on bariatric surgery. Need rob… https://t.co/Xru8SrE3BK
242,21641,2020-07-25,"🤔Remember when Trump told us that one day it would miraculously dissapear⁉️He was talking about your family, friend… https://t.co/mC4BnFqquE"
243,15491,2020-07-25,"Hon. Municipal Commissioner, Shravan Hardikar appeals to all patients recovered from #COVID19 to #donate their… https://t.co/DVfM8opTVv"
244,23000,2020-07-25,"@NBCNews @TODAYshow 6 feet apart, no #masks, indoors. #COVID19 bad examples.
How R U going 2 get the kids 2 wear em… https://t.co/EAD1loS5U7"
245,11052,2020-07-25,"The truth about #COVID19 has to be around here somewhere.

#coronavirus update #SaturdayMorning #saturdayvibes https://t.co/7hiLER0fHc"
246,24646,2020-07-25,#coronavirusspain #COVID19 Warning! #Spain could once more be a death trap: second spike! #Catalonia #Barcelona has… https://t.co/AUFXd60ns1
247,20123,2020-07-25,"Three Cs is a term I hadn’t heard before. Good advice. 

#GoodAdvice 
#COVID19 https://t.co/ykSvJbILKP"
248,7295,2020-07-25,"#Delhi | 1,142 #COVID19 positive cases, 2,137 patients recovered/discharged/migrated and 29 deaths today. There are… https://t.co/Ty7BH1aVgO"
249,19385,2020-07-25,Great to be with @ABC7Robert yesterday on @ABC7GMW #SocialDistancing #BBQ #COVID19 #COVID19 https://t.co/XSi0CvTSga
250,9403,2020-07-25,"Yes!
#WakeUp #COVID19 #Fake #Plandemic #Exosomes #VirusTheory #5G is the real #Virus #SayNoToBillGates… https://t.co/fj9wHAH7IV"
251,14294,2020-07-25,"We are pleased to announce the inclusion of the Virology Laboratory, University of Nigeria Teaching Hospital, Enugu… https://t.co/uxdPxiHN3J"
252,4498,2020-07-25,Why are apartment buildings exempt from the mask requirement? It makes no sense. There's probably 300 people in my… https://t.co/pS2nCZdPym
253,16467,2020-07-25,Great tips from our friends at @samhsagov! #COVID19 #InThisTogether https://t.co/BtsiHvnGB3
254,8007,2020-07-25,"ALERT: Parents decide whether to send kids back to school as
coronavirus spreads faster than ever - Global Pandemic… https://t.co/4xlpmk4Zel"
255,5672,2020-07-25,"Does a football jersey count? First MD in the NFL, opting out to care for others. #MedBikini #COVID19 @Chiefs… https://t.co/z3JtqQG6HQ"
256,7122,2020-07-25,"“Since everything stopped because of the pandemic, I haven’t had any information from [LALA]. Nobody has contacted… https://t.co/FvHjSj6mMJ"
257,10462,2020-07-25,Pandemic could push more N. Carolina families to home school | Miami Herald https://t.co/7OhF8j1uMb #homeschooling #COVID19 #coronavirus #NC
258,3770,2020-07-25,This impactful video by a Liv McNeil demonstrates in 3:22 minutes why all students need outdoor learning.… https://t.co/t9j2ao0EVe
259,16788,2020-07-25,"Government (Tabla player) of most of the countries during #pandemic 
#COVID #COVID19 https://t.co/7Ww1o4IFxL"
260,17677,2020-07-25,"Since everything’s changing with #COVID19, @RedSox can we start playing this version of Sweet Caroline at games? Th… https://t.co/572lQQDwhc"
261,5169,2020-07-25,"I use many sources for my #COVID19 guidance. 

I do use the CDC for some things but I have to fact check their sour… https://t.co/ipYUezB7zh"
262,18021,2020-07-25,It so brilliant to see people awake and not accepting the #COVID19 mainstream narrative.
263,622,2020-07-25,"Coronavirus - Kenya: COVID-19 Update (24th July 2020) 

@MOH_Kenya @susan_mochache @MoetiTshidi @WHOAFRO @DrTedros… https://t.co/48HVIXqpYP"
264,8286,2020-07-25,#alreadyvideo #RihannaXTiwa #ObasekiFlagsOffToday #COVID19 #TachaDanceChallange #FraudbyQuodjoe #BBNaijia2020… https://t.co/CCUsUOEMsd
265,24406,2020-07-25,100%  feeling good ! Sounds like a soul song ! #COVID19 https://t.co/E5fp3sIBl5
266,6436,2020-07-25,"EKITI COVID-19 UPDATE: As at 09:00 am on July 25, there are forty-two (42) active cases of #COVID19 in Ekiti State.… https://t.co/qdXGA4fuMD"
267,20927,2020-07-25,"Are we still doing the travel credit ???
#COVID19 #Stimulus"
268,18327,2020-07-25,Thanks ⁦@GovofCO⁩ for stressing personal responsibility with a #facecoveringmandate limiting the spread of #COVID19… https://t.co/yBaJfUNY5W
269,5759,2020-07-25,"Follow the advisory to fight #COVID19 at your workplace. Your safety is in your hands. Stay alert, stay safe.… https://t.co/qOLYT7XQCD"
270,21176,2020-07-25,The #Ukraine's President renewed the invitation to Abdel Fattah al-Sisi to visit Ukraine after #COVID19 is over. Ab… https://t.co/Qni2Z9WjFY
271,17850,2020-07-25,"#GoodJobCop #SaturdayMotivation 

DCP Hari Kiran @chennaipolice_ helped Radhe Amma (50), a sanitary worker, get a j… https://t.co/lHaZ5CxhsX"
272,10264,2020-07-25,"Sad Reality: Hundreds of Cars line up drive thru Food Drive in Florida https://t.co/3pQoULuznu  

#COVID19"
273,24035,2020-07-25,@CPKolkata @KolkataPolice It would be a commendable step taken by the @KolkataPolice personnel in regard to fight a… https://t.co/WQnNLN7CBT
274,11708,2020-07-25,"""This development is very worrying and will continue to be monitored very closely by the RKI.. A further exacerbati… https://t.co/uDBCgnQIth"
275,2211,2020-07-25,"If this is not AWESOMENESS, I don't know what is👇👇👇

#BBNaijia2020 #RihannaXTiwa #alreadyvideo #COVID19 https://t.co/gUjp3t8OLd"
276,13585,2020-07-25,@BenJamesPhotos A new beginning 6yrs ago.  A wonderful new addition to our family. Marley has brought us all so muc… https://t.co/tlZIstA3xs
277,15586,2020-07-25,Drive-through #COVID19 testing hours at the Kinsmen changing on Monday 👉 https://t.co/St5xGZnlIS https://t.co/foVq2iBU2q
278,1639,2020-07-25,"Even when we have a #COVID19 vaccine, are face coverings here to stay? It feels like a massive shift towards more a… https://t.co/K4K8BqVTZT"
279,22046,2020-07-25,"@LiamMcBaen They say, ""One is the loneliest number,"" anyway. 

#WearAMask #realmenwearmasks #toughguyswearmasks… https://t.co/sPEAaY1LXJ"
280,19240,2020-07-25,"Dr. Ebrahim Janahi, CEO of Tamkeen confirmed that supporting sectors affected by the coronavirus pandemic have reac… https://t.co/l5DZe947SU"
281,12,2020-07-25,I hate #Covid19 coz it made me lose the love of my life. The pain is so unbearable yooh🤞🏿. I hope to heal one day🍀🌿… https://t.co/9SIOLgvqeo
282,17819,2020-07-25,183 coronavirus cases linked to Al-Taqwa College in Melbourne but the commentary is nearly non existent. Imagine th… https://t.co/up6DhfZxo2
283,9335,2020-07-25,An expert explains: Why it's wrong to talk about a second wave of COVID-19 https://t.co/nFHAIhd9VL #covid19
284,13485,2020-07-25,"@mick_inLa Yes, the hoody #TrayvonMartin the mask #COVID19. As far as followers, I don't have any real friends in l… https://t.co/97OH1psSZt"
285,18740,2020-07-25,Absolutely !! Exceptional situations need extraordinary solutions. We cannot fight the same battle with usual measu… https://t.co/93FjlTofsK
